6.17,Ga67In20.5Sn12.5,Ga67 In20.5 Sn12.5,3,0.7117232608254419,0.6777573537894838,0.6703891718201352,0.6700247789938225,0.6700004852200129,31.0,50.0,19.0,37.065,8.127099999999999,31.0,74.0,80.0,6.0,74.955,1.2796999999999994,74.0,69.723,118.71,48.986999999999995,85.09084999999999,20.592919,69.723,302.91,505.08,202.16999999999996,354.18345,68.70642299999997,302.91,13.0,14.0,1.0,13.125,0.21875,13.0,4.0,5.0,1.0,4.33,0.44220000000000004,4.0,122.0,142.0,20.0,128.225,8.341499999999996,122.0,1.78,1.96,0.17999999999999994,1.8226000000000002,0.034350000000000123,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.125,0.21875,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,13.125,0.21875,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.875,0.21875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.875,0.21875,5.0,18.8575,33.285,14.427499999999995,21.76845,3.9006729999999994,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,141.0,77.0,89.0,33.5,64.0,2.0,1.125,10.0,0.0,False,0.008067283394428859,0.000707395690193068,Ga0.5489945158615762 In0.2766183438054738 Sn0.17438714033295002 ,Ga0.67In0.205Sn0.125,0.07006646614792694,1.2667280715154252,-0.022688322145161314,4.6431000000000004,1.0925992695543763,-0.007092864196306721,85.09085,8509.085,-1.4447783213654823,0.021024273317063642,0.038063750000000035,13.125,1.9832,2.7918000000000003,4.0,0,4.0,0,0,28.17414,0.4921352285502481,6.6052212,-0.14908807520878983
6.197,Ga78.55In21.45,Ga78.55 In21.45,2,0.814260707636074,0.7907959451118486,0.7857384065022004,0.7855127055896519,0.7855001811159967,31.0,49.0,18.0,34.861,6.065630999999999,31.0,74.0,75.0,1.0,74.2145,0.33697950000000065,74.0,69.723,114.818,45.095,79.3958775,15.1960905525,69.723,302.91,429.75,126.83999999999997,330.11718,42.74247978,302.91,13.0,13.0,0.0,13.0,0.0,13.0,4.0,5.0,1.0,4.2145,0.33697950000000004,4.0,122.0,142.0,20.0,126.29,6.739590000000003,122.0,1.78,1.81,0.030000000000000027,1.8035649999999999,0.010109385000000115,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,18.8575,24.26,5.4025,20.01633625,1.820531748749998,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,139.0,75.0,80.0875,25.273462500000004,64.0,2.0,1.0,10.0,0.0,False,0.00022497468939830512,3.790592917304808e-05,Ga0.6898017658410539 In0.3101982341589461 ,Ga0.7855In0.2145,0.062236069033969436,0.7056807117932485,-0.00639194381756069,3.53828475,1.0931864581583213,-0.00432210041452068,79.3958775,7939.58775,-1.115862145487954,0.020234898311168554,0.033697949999999956,13.0,2.021877,2.747795,2.0,0,2.0,0,0,30.232340999999998,0.45812689304611964,5.6851811445,-0.13186476261179195
8.773,Sn26Bi53Cd21,Sn26 Bi53 Cd21,3,0.6265780079128217,0.5601041472964314,0.5339863502891922,0.5306315032568392,0.5300478164264741,48.0,83.0,35.0,67.07,16.8858,83.0,70.0,86.0,16.0,81.08,5.215199999999999,86.0,112.411,208.9804,96.5694,165.230522,46.37487068,208.9804,505.08,594.22,89.14000000000004,544.639,20.82402000000003,544.4,12.0,15.0,3.0,14.11,0.9434,15.0,5.0,6.0,1.0,5.53,0.4981999999999999,6.0,139.0,148.0,9.0,144.82,3.3708000000000005,148.0,1.69,2.02,0.33000000000000007,1.9351000000000003,0.10294199999999985,2.02,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.11,0.9434,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.42,6.9748,14.0,12.0,29.0,17.0,21.53,7.918200000000001,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.63,1.1046,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.63,1.1046,3.0,19.495,33.285,13.789999999999996,30.211550000000003,4.500950999999999,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,83.76,76.0656,12.0,2.0,2.11,10.0,7.42,False,0.0268577401186475,0.00409930280715757,Sn0.18679720687440543 Bi0.6703338503040013 Cd0.14286894282159318 ,Sn0.26Bi0.53Cd0.21,0.019625434280305682,4.610205113184304,-0.013516010805675042,1.6303,1.0269773878477162,-0.00843422592722306,165.230522,16523.052200000002,-21.898112303203725,0.009864573433962895,0.016590000000000087,14.11,0.9964,2.2154000000000003,5.0,0,5.0,0,0,16.6722,0.2698127855683337,2.33644,-0.02865261907636421
6.37,Ga0.735In0.154Sn0.111,Ga0.735 In0.154 Sn0.111,3,0.7591192264723637,0.7380844479515384,0.7350708927053863,0.7350020494327661,0.7350000124381025,31.0,50.0,19.0,35.881,7.17507,31.0,74.0,80.0,6.0,74.82,1.205399999999997,74.0,69.723,118.71,48.986999999999995,82.105187,18.20181489,69.723,302.91,505.08,202.16999999999996,344.88423,61.70211809999998,302.91,13.0,14.0,1.0,13.110999999999999,0.19735799999999915,13.0,4.0,5.0,1.0,4.265,0.38954999999999984,4.0,122.0,142.0,20.0,126.967,7.301489999999999,122.0,1.78,1.96,0.17999999999999994,1.8220299999999998,0.03062933999999981,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.111,0.19735799999999998,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,13.110999999999999,0.19735799999999915,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.889,0.1973579999999998,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.889,0.1973579999999998,5.0,18.8575,33.285,14.427499999999995,21.2909375,3.5771531249999975,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,141.0,77.0,84.097,29.542589999999997,64.0,2.0,1.111,10.0,0.0,False,0.008067283394428859,0.0006209943689055227,Ga0.6241555116365547 In0.21535755103998483 Sn0.16048693732346045 ,Ga0.735In0.154Sn0.111,0.06640631502522185,1.2908649883701375,-0.013522822439275462,4.090275,1.0929285751102111,-0.00630535347095488,82.105187,82.105187,-1.4298506429270124,0.018690059690761658,0.03099075000000004,13.110999999999999,1.68462,2.80197,4.0,0,4.0,0,0,30.161402,0.422142831608104,5.623306458,-0.11945270578869133
6.2,Ga0.835In0.165,Ga0.835 In0.165,2,0.8511462858991984,0.8371421207994947,0.8350503096714735,0.8350014033581684,0.8350000075798593,31.0,49.0,18.0,33.97,4.959899999999999,31.0,74.0,75.0,1.0,74.16499999999999,0.27554999999999463,74.0,69.723,114.818,45.095,77.163675,12.425927249999999,69.723,302.91,429.75,126.83999999999997,323.83860000000004,34.95076200000001,302.91,13.0,13.0,0.0,13.0,0.0,13.0,4.0,5.0,1.0,4.165,0.2755500000000001,4.0,122.0,142.0,20.0,125.29999999999998,5.510999999999989,122.0,1.78,1.81,0.030000000000000027,1.80505,0.008266500000000012,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,18.8575,24.26,5.4025,19.748912500000003,1.488658875000001,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,139.0,75.0,76.375,20.666249999999998,64.0,2.0,1.0,10.0,0.0,False,0.00022497468939830512,3.099588783185149e-05,Ga0.7544833109620557 In0.24551668903794438 ,Ga0.835In0.165,0.05670382664857482,0.7293529818504851,0.0006062076931269533,2.893275,1.09344098483821,-0.003723581082963572,77.163675,77.163675,-1.158073380235913,0.01825328493038347,0.027554999999999965,13.0,1.6533000000000002,2.76215,2.0,0,2.0,0,0,31.902569999999997,0.39258197964491776,4.64880405,-0.10522094599759119
6.29,Ga0.784In0.149Sn0.067,Ga0.784 In0.149 Sn0.067,3,0.8008408081510333,0.7859521711621927,0.784039588116806,0.7840010067442789,0.7840000048213078,31.0,50.0,19.0,34.955,6.201439999999999,31.0,74.0,80.0,6.0,74.551,0.8639680000000012,74.0,69.723,118.71,48.986999999999995,79.724284,15.682013311999999,69.723,302.91,505.08,202.16999999999996,335.35455,50.873054399999994,302.91,13.0,14.0,1.0,13.067,0.12502200000000016,13.0,4.0,5.0,1.0,4.216,0.3386880000000001,4.0,122.0,142.0,20.0,126.11900000000001,6.458592000000008,122.0,1.78,1.96,0.17999999999999994,1.8155800000000002,0.01935228000000012,1.81,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0670000000000002,0.12502200000000016,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,1.0,13.067,0.12502200000000016,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.933,0.12502200000000016,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.933,0.12502200000000016,5.0,18.8575,33.285,14.427499999999995,20.629115000000002,2.7778923200000003,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,141.0,77.0,80.334,25.611712,64.0,2.0,1.0670000000000002,10.0,0.0,False,0.008067283394428859,0.0004014568800222362,Ga0.6856484531112252 In0.21458809213012187 Sn0.09976345475865296 ,Ga0.784In0.149Sn0.067,0.062379452362844715,1.133926697817451,-0.00660387798493981,3.5562240000000003,1.0931787723733741,-0.005450294262948692,79.724284,79.724284,-1.4006732518672957,0.018086010040201793,0.028485350000000013,13.067,1.611904,2.7889,4.0,0,4.0,0,0,31.167432,0.3983954065761281,5.0880832080000005,-0.10923934026296
5.983,Ga74Sn22Cd4,Ga74 Sn22 Cd4,3,0.7730459236035075,0.7464639472343829,0.7403434785650761,0.7400216987669684,0.7400003991538234,31.0,50.0,19.0,35.86,7.1928,31.0,70.0,80.0,10.0,75.16,2.129599999999998,74.0,69.723,118.71,48.986999999999995,82.20765999999999,18.477296799999994,69.723,302.91,594.22,291.31,359.03979999999996,83.07210399999997,302.91,12.0,14.0,2.0,13.18,0.36079999999999984,13.0,4.0,5.0,1.0,4.26,0.3847999999999999,4.0,122.0,144.0,22.0,126.62,6.837600000000002,122.0,1.69,1.96,0.27,1.8381999999999998,0.05359199999999986,1.81,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.18,0.3608,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,13.18,0.36079999999999984,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.58,0.6215999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.58,0.6215999999999999,5.0,18.8575,33.285,14.427499999999995,22.057050000000004,4.940298,18.8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,86.14,32.7672,64.0,2.0,1.18,10.0,0.0,False,0.018059929014893283,0.0011784750727856816,Ga0.6276181562642702 Sn0.3176857241770414 Cd0.05469611955868833 ,Ga0.74Sn0.22Cd0.04,0.06703112656085827,2.655680160322124,-0.012886088445867205,4.1172,1.1017582819625018,-0.005692437026156728,82.20766,8220.766,-1.2669083483453512,0.005805237499088196,0.010500000000000115,13.18,0.7696000000000001,2.8166,3.0,0,3.0,0,0,32.7498,0.2452456316344117,3.54302,-0.03315178399082421
